vehicle_id,month,downtime_days,availability_rate,department
VEH-05175,2024-08,12.0,0.6,FIRE DEPARTMENT
VEH-05176,2024-04,4.6,0.8466666666666667,PUBLIC WORKS
VEH-05176,2024-06,2.0,0.9333333333333333,PUBLIC WORKS
VEH-05177,2022-09,2.4,0.92,PUBLIC WORKS
VEH-05177,2023-01,11.3,0.6233333333333333,PUBLIC WORKS
VEH-05177,2024-08,5.0,0.8333333333333334,PUBLIC WORKS
VEH-05178,2023-12,6.9,0.77,WATER DEPARTMENT
VEH-05178,2024-05,11.0,0.6333333333333333,WATER DEPARTMENT
VEH-05182,2024-07,4.1,0.8633333333333333,PUBLIC WORKS
VEH-05183,2024-12,4.4,0.8533333333333333,WATER DEPARTMENT
VEH-05185,2023-05,2.4,0.92,POLICE DEPARTMENT
VEH-05186,2024-07,14.2,0.5266666666666666,PUBLIC WORKS
VEH-05187,2023-08,1.5,0.95,POLICE DEPARTMENT
VEH-05188,2024-09,10.8,0.6399999999999999,DEFENCE
VEH-05190,2024-04,8.8,0.7066666666666667,DEFENCE
VEH-05190,2024-10,10.9,0.6366666666666667,DEFENCE
VEH-05191,2024-11,8.7,0.71,DEFENCE
VEH-05192,2022-02,10.6,0.6466666666666667,POLICE DEPARTMENT
VEH-05192,2022-05,3.2,0.8933333333333333,POLICE DEPARTMENT
VEH-05194,2023-07,5.3,0.8233333333333334,PUBLIC WORKS
VEH-05195,2024-02,13.2,0.56,WATER DEPARTMENT
VEH-05197,2024-04,9.8,0.6733333333333333,POLICE DEPARTMENT
VEH-05198,2022-02,7.3,0.7566666666666667,WATER DEPARTMENT
VEH-05198,2023-06,0.9,0.97,WATER DEPARTMENT
VEH-05198,2024-12,13.5,0.55,WATER DEPARTMENT
VEH-05200,2023-04,13.1,0.5633333333333334,DEFENCE
VEH-05200,2023-08,7.8,0.74,DEFENCE
VEH-05201,2022-05,7.2,0.76,DEFENCE
VEH-05201,2023-07,13.1,0.5633333333333334,DEFENCE
VEH-05201,2024-04,3.7,0.8766666666666667,DEFENCE
VEH-05202,2022-01,12.9,0.5700000000000001,PUBLIC WORKS
VEH-05202,2023-04,2.1,0.9299999999999999,PUBLIC WORKS
VEH-05203,2023-11,3.2,0.8933333333333333,POLICE DEPARTMENT
VEH-05204,2024-10,13.9,0.5366666666666666,POLICE DEPARTMENT
VEH-05205,2023-04,13.4,0.5533333333333333,PUBLIC WORKS
VEH-05206,2024-03,10.5,0.65,FIRE DEPARTMENT
VEH-05208,2022-10,12.8,0.5733333333333333,FIRE DEPARTMENT
VEH-05209,2024-01,3.2,0.8933333333333333,PUBLIC WORKS
VEH-05210,2022-01,12.2,0.5933333333333334,WATER DEPARTMENT
VEH-05210,2022-03,12.1,0.5966666666666667,WATER DEPARTMENT
VEH-05210,2023-07,9.6,0.6799999999999999,WATER DEPARTMENT
VEH-05211,2023-07,15.0,0.5,PUBLIC WORKS
VEH-05212,2024-02,4.0,0.8666666666666667,WATER DEPARTMENT
VEH-05212,2024-11,2.1,0.9299999999999999,WATER DEPARTMENT
VEH-05213,2022-11,9.7,0.6766666666666667,DEFENCE
VEH-05213,2023-10,14.0,0.5333333333333333,DEFENCE
VEH-05214,2024-03,1.7,0.9433333333333334,POLICE DEPARTMENT
VEH-05216,2023-04,9.4,0.6866666666666666,POLICE DEPARTMENT
VEH-05216,2023-09,14.0,0.5333333333333333,POLICE DEPARTMENT
VEH-05216,2023-10,2.3,0.9233333333333333,POLICE DEPARTMENT
VEH-05217,2022-06,10.1,0.6633333333333333,FIRE DEPARTMENT
VEH-05218,2022-08,3.5,0.8833333333333333,POLICE DEPARTMENT
VEH-05221,2023-09,6.4,0.7866666666666666,DEFENCE
VEH-05221,2024-06,4.7,0.8433333333333333,DEFENCE
VEH-05222,2022-12,5.8,0.8066666666666666,FIRE DEPARTMENT
VEH-05222,2024-02,9.4,0.6866666666666666,FIRE DEPARTMENT
VEH-05223,2024-07,11.1,0.63,WATER DEPARTMENT
VEH-05224,2022-04,10.5,0.65,DEFENCE
VEH-05225,2022-07,1.5,0.95,FIRE DEPARTMENT
VEH-05225,2024-08,10.7,0.6433333333333333,FIRE DEPARTMENT
VEH-05227,2023-02,9.6,0.6799999999999999,FIRE DEPARTMENT
VEH-05227,2023-04,7.0,0.7666666666666666,FIRE DEPARTMENT
VEH-05229,2022-03,8.6,0.7133333333333334,WATER DEPARTMENT
VEH-05229,2022-10,4.4,0.8533333333333333,WATER DEPARTMENT
VEH-05229,2024-08,8.8,0.7066666666666667,WATER DEPARTMENT
VEH-05230,2022-12,9.5,0.6833333333333333,POLICE DEPARTMENT
VEH-05230,2023-06,12.1,0.5966666666666667,POLICE DEPARTMENT
VEH-05230,2024-04,11.9,0.6033333333333333,POLICE DEPARTMENT
VEH-05231,2024-04,9.9,0.6699999999999999,POLICE DEPARTMENT
VEH-05232,2023-12,7.2,0.76,FIRE DEPARTMENT
VEH-05232,2024-06,7.4,0.7533333333333333,FIRE DEPARTMENT
VEH-05234,2024-09,8.7,0.71,FIRE DEPARTMENT
VEH-05235,2023-10,15.0,0.5,FIRE DEPARTMENT
VEH-05236,2023-01,0.8,0.9733333333333334,WATER DEPARTMENT
VEH-05237,2024-05,10.0,0.6666666666666667,POLICE DEPARTMENT
VEH-05238,2022-08,14.2,0.5266666666666666,POLICE DEPARTMENT
VEH-05239,2023-11,6.3,0.79,WATER DEPARTMENT
VEH-05240,2024-06,12.3,0.59,DEFENCE
VEH-05240,2024-12,1.3,0.9566666666666667,DEFENCE
VEH-05242,2023-05,4.1,0.8633333333333333,FIRE DEPARTMENT
VEH-05245,2023-07,9.2,0.6933333333333334,POLICE DEPARTMENT
VEH-05245,2023-09,0.8,0.9733333333333334,POLICE DEPARTMENT
VEH-05246,2024-12,12.2,0.5933333333333334,FIRE DEPARTMENT
VEH-05247,2023-08,7.9,0.7366666666666666,POLICE DEPARTMENT
VEH-05248,2023-11,4.8,0.84,PUBLIC WORKS
VEH-05248,2024-04,9.4,0.6866666666666666,PUBLIC WORKS
VEH-05249,2023-08,8.5,0.7166666666666667,FIRE DEPARTMENT
VEH-05249,2023-11,8.2,0.7266666666666667,FIRE DEPARTMENT
VEH-05250,2024-11,14.8,0.5066666666666666,FIRE DEPARTMENT
VEH-05251,2023-08,2.0,0.9333333333333333,FIRE DEPARTMENT
VEH-05251,2023-12,13.1,0.5633333333333334,FIRE DEPARTMENT
VEH-05251,2024-06,12.7,0.5766666666666667,FIRE DEPARTMENT
VEH-05252,2023-04,14.1,0.53,PUBLIC WORKS
VEH-05253,2023-01,13.1,0.5633333333333334,POLICE DEPARTMENT
VEH-05254,2023-11,4.3,0.8566666666666667,WATER DEPARTMENT
VEH-05254,2023-12,10.2,0.66,WATER DEPARTMENT
VEH-05255,2023-02,5.8,0.8066666666666666,PUBLIC WORKS
VEH-05255,2024-06,14.7,0.51,PUBLIC WORKS
VEH-05256,2024-01,13.6,0.5466666666666666,FIRE DEPARTMENT
VEH-05256,2024-07,2.3,0.9233333333333333,FIRE DEPARTMENT
VEH-05257,2023-09,6.1,0.7966666666666666,WATER DEPARTMENT
VEH-05259,2023-07,3.8,0.8733333333333333,FIRE DEPARTMENT
VEH-05259,2024-04,9.4,0.6866666666666666,FIRE DEPARTMENT
VEH-05259,2024-11,1.7,0.9433333333333334,FIRE DEPARTMENT
VEH-05260,2023-02,5.1,0.8300000000000001,PUBLIC WORKS
VEH-05261,2024-05,9.2,0.6933333333333334,WATER DEPARTMENT
VEH-05261,2024-06,11.2,0.6266666666666667,WATER DEPARTMENT
VEH-05262,2023-05,14.4,0.52,PUBLIC WORKS
VEH-05263,2024-09,4.6,0.8466666666666667,FIRE DEPARTMENT
VEH-05264,2022-03,12.7,0.5766666666666667,WATER DEPARTMENT
VEH-05264,2024-03,8.5,0.7166666666666667,WATER DEPARTMENT
VEH-05264,2024-05,13.4,0.5533333333333333,WATER DEPARTMENT
VEH-05265,2024-02,13.6,0.5466666666666666,PUBLIC WORKS
VEH-05267,2022-10,14.5,0.5166666666666666,DEFENCE
VEH-05267,2022-12,6.8,0.7733333333333333,DEFENCE
VEH-05267,2024-05,13.2,0.56,DEFENCE
VEH-05268,2022-06,11.3,0.6233333333333333,FIRE DEPARTMENT
VEH-05268,2024-06,9.3,0.69,FIRE DEPARTMENT
VEH-05269,2022-04,7.7,0.7433333333333334,PUBLIC WORKS
VEH-05270,2023-02,6.5,0.7833333333333333,DEFENCE
VEH-05270,2024-07,12.1,0.5966666666666667,DEFENCE
VEH-05271,2022-08,2.8,0.9066666666666667,WATER DEPARTMENT
VEH-05276,2022-08,13.8,0.54,DEFENCE
VEH-05277,2022-07,9.1,0.6966666666666667,WATER DEPARTMENT
VEH-05277,2023-11,4.3,0.8566666666666667,WATER DEPARTMENT
VEH-05277,2024-07,13.7,0.5433333333333333,WATER DEPARTMENT
VEH-05278,2024-09,4.0,0.8666666666666667,DEFENCE
VEH-05279,2022-02,4.0,0.8666666666666667,PUBLIC WORKS
VEH-05280,2023-05,8.3,0.7233333333333334,DEFENCE
VEH-05280,2023-12,0.6,0.98,DEFENCE
VEH-05281,2022-04,5.0,0.8333333333333334,PUBLIC WORKS
VEH-05281,2024-05,12.7,0.5766666666666667,PUBLIC WORKS
VEH-05282,2023-06,1.9,0.9366666666666666,FIRE DEPARTMENT
VEH-05282,2024-06,10.5,0.65,FIRE DEPARTMENT
VEH-05283,2022-06,14.8,0.5066666666666666,WATER DEPARTMENT
VEH-05284,2023-02,4.6,0.8466666666666667,PUBLIC WORKS
VEH-05285,2023-02,12.2,0.5933333333333334,FIRE DEPARTMENT
VEH-05285,2023-08,13.8,0.54,FIRE DEPARTMENT
VEH-05286,2024-09,10.8,0.6399999999999999,POLICE DEPARTMENT
VEH-05288,2022-04,4.0,0.8666666666666667,WATER DEPARTMENT
VEH-05289,2022-05,10.5,0.65,WATER DEPARTMENT
VEH-05289,2023-07,13.8,0.54,WATER DEPARTMENT
VEH-05290,2023-12,14.4,0.52,POLICE DEPARTMENT
VEH-05291,2022-09,10.7,0.6433333333333333,DEFENCE
VEH-05292,2023-04,2.1,0.9299999999999999,WATER DEPARTMENT
VEH-05292,2024-11,9.8,0.6733333333333333,WATER DEPARTMENT
VEH-05293,2022-06,9.5,0.6833333333333333,WATER DEPARTMENT
VEH-05294,2023-04,11.4,0.62,WATER DEPARTMENT
VEH-05294,2023-12,11.6,0.6133333333333333,WATER DEPARTMENT
VEH-05295,2023-05,12.8,0.5733333333333333,POLICE DEPARTMENT
VEH-05295,2024-07,5.3,0.8233333333333334,POLICE DEPARTMENT
VEH-05296,2022-02,2.4,0.92,WATER DEPARTMENT
VEH-05296,2022-12,2.3,0.9233333333333333,WATER DEPARTMENT
VEH-05296,2023-06,7.0,0.7666666666666666,WATER DEPARTMENT
VEH-05297,2023-03,7.8,0.74,FIRE DEPARTMENT
VEH-05297,2024-07,14.8,0.5066666666666666,FIRE DEPARTMENT
VEH-05298,2022-04,10.7,0.6433333333333333,POLICE DEPARTMENT
VEH-05298,2024-04,3.9,0.87,POLICE DEPARTMENT
VEH-05300,2022-03,8.8,0.7066666666666667,WATER DEPARTMENT
VEH-05301,2023-07,6.4,0.7866666666666666,POLICE DEPARTMENT
VEH-05301,2023-09,5.2,0.8266666666666667,POLICE DEPARTMENT
VEH-05302,2022-02,3.6,0.88,WATER DEPARTMENT
VEH-05302,2024-01,0.8,0.9733333333333334,WATER DEPARTMENT
VEH-05303,2023-01,7.7,0.7433333333333334,POLICE DEPARTMENT
VEH-05304,2024-10,14.8,0.5066666666666666,PUBLIC WORKS
VEH-05305,2024-04,0.9,0.97,FIRE DEPARTMENT
VEH-05306,2022-09,10.9,0.6366666666666667,FIRE DEPARTMENT
VEH-05308,2022-07,8.6,0.7133333333333334,FIRE DEPARTMENT
VEH-05308,2024-12,13.4,0.5533333333333333,FIRE DEPARTMENT
VEH-05309,2022-11,12.0,0.6,PUBLIC WORKS
VEH-05311,2024-10,3.9,0.87,DEFENCE
VEH-05313,2022-09,0.9,0.97,PUBLIC WORKS
VEH-05313,2024-03,11.2,0.6266666666666667,PUBLIC WORKS
VEH-05314,2023-03,7.8,0.74,PUBLIC WORKS
VEH-05314,2024-10,4.4,0.8533333333333333,PUBLIC WORKS
VEH-05315,2023-06,8.6,0.7133333333333334,FIRE DEPARTMENT
VEH-05315,2023-12,7.0,0.7666666666666666,FIRE DEPARTMENT
VEH-05316,2024-11,3.0,0.9,FIRE DEPARTMENT
VEH-05317,2023-06,6.8,0.7733333333333333,DEFENCE
VEH-05318,2022-04,7.3,0.7566666666666667,PUBLIC WORKS
VEH-05318,2023-04,7.0,0.7666666666666666,PUBLIC WORKS
VEH-05319,2022-01,1.1,0.9633333333333334,WATER DEPARTMENT
VEH-05319,2023-05,5.4,0.82,WATER DEPARTMENT
VEH-05320,2023-09,8.0,0.7333333333333334,FIRE DEPARTMENT
VEH-05320,2024-01,6.9,0.77,FIRE DEPARTMENT
VEH-05322,2024-03,12.3,0.59,DEFENCE
VEH-05323,2022-05,11.9,0.6033333333333333,FIRE DEPARTMENT
VEH-05324,2024-01,8.9,0.7033333333333334,PUBLIC WORKS
VEH-05325,2022-01,8.8,0.7066666666666667,WATER DEPARTMENT
VEH-05325,2024-11,10.8,0.6399999999999999,WATER DEPARTMENT
VEH-05326,2024-12,6.3,0.79,FIRE DEPARTMENT
VEH-05327,2024-02,6.1,0.7966666666666666,WATER DEPARTMENT
VEH-05328,2022-05,13.6,0.5466666666666666,WATER DEPARTMENT
VEH-05329,2023-10,6.5,0.7833333333333333,FIRE DEPARTMENT
VEH-05329,2024-04,14.0,0.5333333333333333,FIRE DEPARTMENT
VEH-05330,2023-01,6.5,0.7833333333333333,FIRE DEPARTMENT
VEH-05330,2023-11,7.2,0.76,FIRE DEPARTMENT
VEH-05331,2022-12,1.7,0.9433333333333334,DEFENCE
VEH-05331,2024-05,13.0,0.5666666666666667,DEFENCE
VEH-05331,2024-09,10.5,0.65,DEFENCE
VEH-05332,2023-12,10.5,0.65,DEFENCE
VEH-05332,2024-05,13.8,0.54,DEFENCE
VEH-05333,2022-08,0.7,0.9766666666666667,WATER DEPARTMENT
VEH-05333,2023-02,10.8,0.6399999999999999,WATER DEPARTMENT
VEH-05334,2022-11,3.3,0.89,DEFENCE
VEH-05334,2023-10,2.4,0.92,DEFENCE
VEH-05336,2024-07,4.4,0.8533333333333333,PUBLIC WORKS
VEH-05339,2023-02,6.3,0.79,PUBLIC WORKS
VEH-05339,2024-06,2.2,0.9266666666666666,PUBLIC WORKS
VEH-05340,2024-11,11.3,0.6233333333333333,WATER DEPARTMENT
VEH-05341,2022-03,12.4,0.5866666666666667,PUBLIC WORKS
VEH-05341,2022-12,4.6,0.8466666666666667,PUBLIC WORKS
VEH-05342,2023-04,9.8,0.6733333333333333,PUBLIC WORKS
VEH-05343,2022-01,13.9,0.5366666666666666,WATER DEPARTMENT
VEH-05343,2023-09,8.5,0.7166666666666667,WATER DEPARTMENT
VEH-05343,2024-10,10.2,0.66,WATER DEPARTMENT
VEH-05344,2024-07,6.4,0.7866666666666666,WATER DEPARTMENT
VEH-05345,2022-06,3.6,0.88,PUBLIC WORKS
VEH-05346,2023-09,3.4,0.8866666666666667,FIRE DEPARTMENT
VEH-05347,2023-01,12.7,0.5766666666666667,WATER DEPARTMENT
VEH-05348,2022-07,8.6,0.7133333333333334,DEFENCE
VEH-05352,2022-08,7.4,0.7533333333333333,PUBLIC WORKS
VEH-05352,2022-10,7.3,0.7566666666666667,PUBLIC WORKS
VEH-05354,2024-05,12.5,0.5833333333333333,FIRE DEPARTMENT
VEH-05355,2024-06,14.4,0.52,FIRE DEPARTMENT
VEH-05356,2024-11,8.8,0.7066666666666667,FIRE DEPARTMENT
VEH-05358,2022-11,5.9,0.8033333333333333,PUBLIC WORKS
VEH-05359,2022-09,4.2,0.86,PUBLIC WORKS
VEH-05359,2024-05,13.8,0.54,PUBLIC WORKS
VEH-05359,2024-08,14.3,0.5233333333333333,PUBLIC WORKS
VEH-05360,2022-05,13.2,0.56,FIRE DEPARTMENT
VEH-05360,2024-10,1.2,0.96,FIRE DEPARTMENT
VEH-05361,2023-12,11.7,0.6100000000000001,POLICE DEPARTMENT
VEH-05362,2023-06,2.0,0.9333333333333333,DEFENCE
VEH-05362,2023-12,10.9,0.6366666666666667,DEFENCE
VEH-05363,2022-06,13.8,0.54,FIRE DEPARTMENT
VEH-05364,2022-07,13.6,0.5466666666666666,POLICE DEPARTMENT
VEH-05364,2023-04,4.4,0.8533333333333333,POLICE DEPARTMENT
VEH-05365,2024-08,5.5,0.8166666666666667,FIRE DEPARTMENT
VEH-05366,2022-12,12.5,0.5833333333333333,PUBLIC WORKS
VEH-05366,2024-09,10.0,0.6666666666666667,PUBLIC WORKS
VEH-05367,2022-01,13.2,0.56,POLICE DEPARTMENT
VEH-05367,2024-11,3.3,0.89,POLICE DEPARTMENT
VEH-05368,2024-05,12.0,0.6,FIRE DEPARTMENT
VEH-05369,2023-08,14.5,0.5166666666666666,POLICE DEPARTMENT
VEH-05370,2024-07,2.1,0.9299999999999999,WATER DEPARTMENT
VEH-05371,2024-01,2.4,0.92,FIRE DEPARTMENT
VEH-05371,2024-08,6.2,0.7933333333333333,FIRE DEPARTMENT
VEH-05372,2022-11,14.8,0.5066666666666666,DEFENCE
VEH-05372,2023-08,7.9,0.7366666666666666,DEFENCE
VEH-05372,2024-06,9.1,0.6966666666666667,DEFENCE
VEH-05373,2022-09,0.8,0.9733333333333334,FIRE DEPARTMENT
VEH-05373,2024-03,9.1,0.6966666666666667,FIRE DEPARTMENT
VEH-05374,2023-12,4.1,0.8633333333333333,POLICE DEPARTMENT
VEH-05375,2024-07,10.4,0.6533333333333333,FIRE DEPARTMENT
VEH-05375,2024-12,3.6,0.88,FIRE DEPARTMENT
VEH-05376,2024-10,8.5,0.7166666666666667,POLICE DEPARTMENT
VEH-05377,2023-04,12.7,0.5766666666666667,FIRE DEPARTMENT
VEH-05378,2023-09,7.3,0.7566666666666667,DEFENCE
VEH-05380,2023-10,13.9,0.5366666666666666,DEFENCE
VEH-05381,2023-02,1.0,0.9666666666666667,DEFENCE
VEH-05381,2024-09,4.8,0.84,DEFENCE
VEH-05382,2023-09,2.0,0.9333333333333333,FIRE DEPARTMENT
VEH-05383,2022-07,6.6,0.78,DEFENCE
VEH-05384,2023-02,12.6,0.5800000000000001,WATER DEPARTMENT
VEH-05384,2023-09,2.5,0.9166666666666666,WATER DEPARTMENT
VEH-05385,2023-04,2.9,0.9033333333333333,POLICE DEPARTMENT
VEH-05386,2023-12,5.0,0.8333333333333334,FIRE DEPARTMENT
VEH-05387,2022-09,9.1,0.6966666666666667,FIRE DEPARTMENT
VEH-05389,2022-05,14.9,0.5033333333333333,FIRE DEPARTMENT
VEH-05389,2023-08,13.9,0.5366666666666666,FIRE DEPARTMENT
VEH-05390,2024-02,1.2,0.96,PUBLIC WORKS
VEH-05391,2022-02,18.4,0.3866666666666667,WATER DEPARTMENT
VEH-05392,2023-07,8.6,0.7133333333333334,FIRE DEPARTMENT
VEH-05392,2024-05,2.3,0.9233333333333333,FIRE DEPARTMENT
VEH-05393,2022-05,8.8,0.7066666666666667,PUBLIC WORKS
VEH-05394,2022-08,4.9,0.8366666666666667,FIRE DEPARTMENT
VEH-05395,2022-07,6.4,0.7866666666666666,POLICE DEPARTMENT
VEH-05395,2023-05,14.9,0.5033333333333333,POLICE DEPARTMENT
VEH-05395,2023-08,11.2,0.6266666666666667,POLICE DEPARTMENT
VEH-05396,2022-01,5.7,0.81,FIRE DEPARTMENT
VEH-05396,2022-07,9.5,0.6833333333333333,FIRE DEPARTMENT
VEH-05397,2023-05,1.9,0.9366666666666666,WATER DEPARTMENT
VEH-05398,2022-06,4.7,0.8433333333333333,FIRE DEPARTMENT
VEH-05398,2023-06,6.9,0.77,FIRE DEPARTMENT
VEH-05398,2024-05,10.5,0.65,FIRE DEPARTMENT
VEH-05399,2022-01,2.0,0.9333333333333333,FIRE DEPARTMENT
VEH-05399,2022-09,12.0,0.6,FIRE DEPARTMENT
VEH-05400,2022-10,7.6,0.7466666666666667,PUBLIC WORKS
VEH-05400,2024-07,6.9,0.77,PUBLIC WORKS
VEH-05401,2024-08,1.9,0.9366666666666666,DEFENCE
VEH-05402,2022-11,6.3,0.79,PUBLIC WORKS
VEH-05402,2023-06,1.0,0.9666666666666667,PUBLIC WORKS
VEH-05402,2024-05,14.6,0.5133333333333334,PUBLIC WORKS
VEH-05403,2023-01,3.4,0.8866666666666667,PUBLIC WORKS
VEH-05403,2024-05,11.0,0.6333333333333333,PUBLIC WORKS
VEH-05405,2022-01,9.1,0.6966666666666667,DEFENCE
VEH-05405,2022-04,9.6,0.6799999999999999,DEFENCE
VEH-05406,2022-12,8.1,0.73,PUBLIC WORKS
VEH-05407,2024-08,8.2,0.7266666666666667,PUBLIC WORKS
VEH-05408,2022-11,1.1,0.9633333333333334,FIRE DEPARTMENT
VEH-05408,2023-04,0.8,0.9733333333333334,FIRE DEPARTMENT
VEH-05409,2022-08,7.5,0.75,DEFENCE
VEH-05410,2024-12,1.6,0.9466666666666667,FIRE DEPARTMENT
VEH-05411,2022-12,3.4,0.8866666666666667,POLICE DEPARTMENT
VEH-05412,2023-12,1.0,0.9666666666666667,DEFENCE
VEH-05413,2022-06,7.8,0.74,POLICE DEPARTMENT
VEH-05413,2023-11,10.7,0.6433333333333333,POLICE DEPARTMENT
VEH-05414,2022-02,2.8,0.9066666666666667,WATER DEPARTMENT
VEH-05414,2024-01,1.4,0.9533333333333334,WATER DEPARTMENT
VEH-05415,2022-05,13.6,0.5466666666666666,WATER DEPARTMENT
VEH-05416,2023-11,12.1,0.5966666666666667,FIRE DEPARTMENT
VEH-05418,2022-04,0.6,0.98,DEFENCE
VEH-05418,2022-07,4.9,0.8366666666666667,DEFENCE
VEH-05418,2023-08,13.5,0.55,DEFENCE
VEH-05419,2024-02,5.1,0.8300000000000001,FIRE DEPARTMENT
VEH-05420,2022-05,12.0,0.6,DEFENCE
VEH-05420,2023-05,7.3,0.7566666666666667,DEFENCE
VEH-05421,2024-05,7.4,0.7533333333333333,WATER DEPARTMENT
VEH-05422,2023-12,14.1,0.53,DEFENCE
VEH-05422,2024-09,11.5,0.6166666666666667,DEFENCE
VEH-05423,2023-07,5.3,0.8233333333333334,PUBLIC WORKS
VEH-05423,2024-09,6.6,0.78,PUBLIC WORKS
VEH-05427,2022-07,7.4,0.7533333333333333,PUBLIC WORKS
VEH-05428,2022-02,6.7,0.7766666666666666,DEFENCE
VEH-05429,2022-02,11.1,0.63,POLICE DEPARTMENT
VEH-05429,2022-07,11.5,0.6166666666666667,POLICE DEPARTMENT
VEH-05429,2022-09,12.3,0.59,POLICE DEPARTMENT
VEH-05430,2022-02,10.0,0.6666666666666667,POLICE DEPARTMENT
VEH-05430,2022-08,8.1,0.73,POLICE DEPARTMENT
VEH-05430,2024-03,1.4,0.9533333333333334,POLICE DEPARTMENT
VEH-05431,2023-06,11.3,0.6233333333333333,POLICE DEPARTMENT
VEH-05432,2023-07,3.0,0.9,WATER DEPARTMENT
VEH-05432,2024-12,4.9,0.8366666666666667,WATER DEPARTMENT
VEH-05433,2023-12,3.8,0.8733333333333333,POLICE DEPARTMENT
VEH-05435,2023-01,12.399999999999999,0.5866666666666667,POLICE DEPARTMENT
VEH-05436,2022-07,9.3,0.69,POLICE DEPARTMENT
VEH-05437,2022-08,3.5,0.8833333333333333,WATER DEPARTMENT
VEH-05438,2023-05,14.2,0.5266666666666666,PUBLIC WORKS
VEH-05439,2024-08,4.0,0.8666666666666667,WATER DEPARTMENT
VEH-05441,2022-04,14.2,0.5266666666666666,FIRE DEPARTMENT
VEH-05441,2024-07,8.5,0.7166666666666667,FIRE DEPARTMENT
VEH-05442,2022-02,6.1,0.7966666666666666,WATER DEPARTMENT
VEH-05443,2022-01,8.7,0.71,WATER DEPARTMENT
VEH-05443,2023-02,10.1,0.6633333333333333,WATER DEPARTMENT
VEH-05443,2024-01,8.1,0.73,WATER DEPARTMENT
VEH-05444,2022-08,4.4,0.8533333333333333,PUBLIC WORKS
VEH-05444,2024-04,2.5,0.9166666666666666,PUBLIC WORKS
VEH-05444,2024-06,0.7,0.9766666666666667,PUBLIC WORKS
VEH-05445,2023-02,2.8,0.9066666666666667,WATER DEPARTMENT
VEH-05445,2023-10,4.1,0.8633333333333333,WATER DEPARTMENT
VEH-05445,2024-12,4.2,0.86,WATER DEPARTMENT
VEH-05446,2022-01,3.7,0.8766666666666667,WATER DEPARTMENT
VEH-05446,2023-08,5.5,0.8166666666666667,WATER DEPARTMENT
VEH-05446,2024-01,1.9,0.9366666666666666,WATER DEPARTMENT
VEH-05448,2022-10,6.4,0.7866666666666666,POLICE DEPARTMENT
VEH-05448,2022-11,1.7,0.9433333333333334,POLICE DEPARTMENT
VEH-05450,2022-04,8.8,0.7066666666666667,WATER DEPARTMENT
VEH-05451,2023-10,7.8,0.74,DEFENCE
VEH-05453,2022-10,6.8,0.7733333333333333,WATER DEPARTMENT
VEH-05454,2023-05,8.0,0.7333333333333334,FIRE DEPARTMENT
VEH-05455,2022-06,3.8,0.8733333333333333,POLICE DEPARTMENT
VEH-05455,2022-10,2.1,0.9299999999999999,POLICE DEPARTMENT
VEH-05456,2022-05,3.4,0.8866666666666667,WATER DEPARTMENT
VEH-05457,2022-06,12.6,0.5800000000000001,DEFENCE
VEH-05457,2024-05,5.7,0.81,DEFENCE
VEH-05459,2022-04,8.8,0.7066666666666667,PUBLIC WORKS
VEH-05459,2024-05,14.3,0.5233333333333333,PUBLIC WORKS
VEH-05460,2024-09,13.4,0.5533333333333333,PUBLIC WORKS
VEH-05461,2022-04,10.1,0.6633333333333333,POLICE DEPARTMENT
VEH-05462,2023-03,8.0,0.7333333333333334,DEFENCE
VEH-05463,2023-10,7.1,0.7633333333333333,WATER DEPARTMENT
VEH-05464,2022-05,3.4,0.8866666666666667,DEFENCE
VEH-05464,2024-09,22.9,0.2366666666666667,DEFENCE
VEH-05465,2022-01,10.4,0.6533333333333333,DEFENCE
VEH-05465,2023-08,2.3,0.9233333333333333,DEFENCE
VEH-05466,2023-01,2.4,0.92,FIRE DEPARTMENT
VEH-05467,2024-02,0.8,0.9733333333333334,POLICE DEPARTMENT
VEH-05467,2024-04,8.3,0.7233333333333334,POLICE DEPARTMENT
VEH-05468,2022-09,13.8,0.54,PUBLIC WORKS
VEH-05468,2024-10,5.4,0.82,PUBLIC WORKS
VEH-05469,2024-07,4.3,0.8566666666666667,PUBLIC WORKS
VEH-05470,2023-01,3.6,0.88,DEFENCE
VEH-05470,2023-07,4.8,0.84,DEFENCE
VEH-05470,2024-06,4.1,0.8633333333333333,DEFENCE
VEH-05471,2024-10,10.7,0.6433333333333333,POLICE DEPARTMENT
VEH-05472,2022-09,9.5,0.6833333333333333,DEFENCE
VEH-05472,2024-07,5.6,0.8133333333333334,DEFENCE
VEH-05473,2022-12,6.8,0.7733333333333333,WATER DEPARTMENT
VEH-05473,2024-02,13.1,0.5633333333333334,WATER DEPARTMENT
VEH-05474,2023-01,1.7,0.9433333333333334,POLICE DEPARTMENT
VEH-05474,2023-03,10.8,0.6399999999999999,POLICE DEPARTMENT
VEH-05476,2024-04,4.7,0.8433333333333333,FIRE DEPARTMENT
VEH-05477,2024-10,12.8,0.5733333333333333,DEFENCE
VEH-05479,2023-11,14.1,0.53,POLICE DEPARTMENT
VEH-05479,2024-09,1.1,0.9633333333333334,POLICE DEPARTMENT
VEH-05480,2022-12,2.1,0.9299999999999999,DEFENCE
VEH-05481,2024-02,4.300000000000001,0.8566666666666667,PUBLIC WORKS
VEH-05482,2023-09,14.1,0.53,DEFENCE
